cluster,branch,J2,D,chi,h,energy_per_site,delta,middle_fraction,clock_z6,texture,rank1,rank2,rank3,rank1_group,rank2_group,rank3_group,gap_1_to_2,gap_2_to_3,chi_energy_shift,hours_budget,path
Kuma,plaquette,0.3,7,91,0.02,-0.4302397764655,0.34259459085859,0.017046618876888638,0.973999144391473,plaquette,-0.436299065692,-0.43045898627235,-0.09370447483340999,1,2,0,0.0058400794196499795,0.33675451143894003,3.628954000078899e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\plaquette\replica_1\h_0p02\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,7,91,0.01,-0.4270064877277,0.31110724917655,0.04186664972762633,0.9346441854179932,plaquette,-0.43065612307900003,-0.41763110485000005,-0.11954887390245,1,2,0,0.013025018228999985,0.29808223094755004,2.3278229999146305e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\plaquette\replica_1\h_0p01\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,7,91,0.0,-0.4242746696872,0.27656848064865003,0.6297925684334494,-0.28984677898374706,three-distinct/mixed,-0.47552247928280006,-0.30134170550735,-0.19895399863415,1,2,0,0.17418077377545005,0.10238770687320001,2.532282999956337e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\plaquette\replica_1\h_0p0\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,8,104,0.08,-0.4538430345866,0.42805516126327503,0.00045457769175302146,0.9993178235949881,plaquette,-0.45197777370645004,-0.4517831893793,-0.023922612443174996,0,1,2,0.00019458432715002694,0.427860576936125,8.872325400033354e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p08\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,8,104,0.04,-0.4375951571203,0.38256313463136005,0.004935823658935674,0.9925598412270975,plaquette,-0.44391706497370004,-0.44202880080275,-0.06135393034234,0,1,2,0.0018882641709500603,0.38067487046041,5.002312000013109e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p04\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,8,104,0.02,-0.4303658363642,0.339260640808845,0.011748781578367125,0.9821713985593573,plaquette,-0.43444269737839997,-0.4304567982114,-0.09518205656955499,0,1,2,0.003985899166999984,0.335274741641845,4.0084324999800636e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p02\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,8,104,0.01,-0.4271705634688,0.30436037173895,0.02865329399856913,0.9558120667936157,plaquette,-0.42685544196334996,-0.41813451475040003,-0.1224950702244,0,1,2,0.008720927212949925,0.29563944452600005,2.3317664000210847e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p01\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,8,104,0.0,-0.4245892992043,0.22737792792545003,0.9819864250584037,-0.9724987494691378,dimer-plaquette,-0.47546689445850004,-0.2521848558778,-0.24808896653305001,0,2,1,0.22328203858070006,0.00409588934474997,1.608783600004493e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p0\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,9,180,0.08,-0.4539602403976,0.427175349095275,2.1030713310104763e-05,0.9999684532666074,plaquette,-0.45142435806444997,-0.45141537426215,-0.024249008969174996,2,1,0,8.983802299966648e-06,0.427166365292975,2.5653070001574463e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p08\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,9,180,0.04,-0.4377030803873,0.379867056623285,0.00020025429442663872,0.9996995584137168,plaquette,-0.44233316217715,-0.44225709216775,-0.062466105553865,1,2,0,7.607000940001996e-05,0.379790986613885,1.0832909996816298e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p04\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,9,180,0.02,-0.4305304289757,0.332657488565895,0.00015693037566976876,0.9997645674996459,plaquette,-0.4308623060517,-0.43081010198705,-0.09820481748580501,1,2,0,5.220406465000771e-05,0.332605284501245,2.232858999917653e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p02\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,9,180,0.01,-0.4273923345111,0.29192484073549996,0.00021876331075167569,0.9996717832582628,plaquette,-0.419746364765,-0.41968250232035004,-0.1278215240295,1,2,0,6.386244464995361e-05,0.29186097829085,3.352999999872708e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p01\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,10,180,0.08,-0.4539744653667,0.427037952288155,2.344841060695354e-05,0.9999648265593603,plaquette,-0.4513612932906,-0.45135127992935,-0.024323341002445,1,2,0,1.0013361250005293e-05,0.427027938926905,1.216595599984327e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_10\orientation_0\plaquette\replica_1\h_0p08\D_10_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,10,180,0.04,-0.4377254716273,0.37951266949509005,0.00011927698068749002,0.9998210631901683,plaquette,-0.44218007291885003,-0.4421348057935,-0.06266740342376,1,2,0,4.526712535002364e-05,0.37946740236974,1.1509357000227816e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_10\orientation_0\plaquette\replica_1\h_0p04\D_10_chi_180_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,11,160,0.08,-0.4539776792441,0.42714164966889,0.0006519460899349923,0.9990214435916404,plaquette,-0.45146990283935,-0.451191429511,-0.02432825317046,2,0,1,0.00027847332835001515,0.42686317634054,3.992903700011929e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_11\orientation_1\plaquette\replica_1\h_0p08\D_11_chi_160_energy_magnetization_correlation.txt
Kuma,plaquette,0.3,11,160,0.04,-0.4377321922459,0.37931752027226495,0.0001523837188129659,0.9997713895941222,plaquette,-0.44211052567389997,-0.44205272385954997,-0.062793005401635,2,0,1,5.7801814350000313e-05,0.37925971845791495,4.8490072999674005e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_11\orientation_1\plaquette\replica_1\h_0p04\D_11_chi_160_energy_magnetization_correlation.txt
