cluster,branch,J2,D,chi,h,energy_per_site,delta,middle_fraction,clock_z6,texture,rank1,rank2,rank3,rank1_group,rank2_group,rank3_group,gap_1_to_2,gap_2_to_3,chi_energy_shift,hours_budget,path
Kuma,dimer-plaquette,0.3,7,91,0.04,-0.4384930406305,0.44142007835249997,0.9999724923805114,-0.9999587374357842,dimer-plaquette,-0.6084995963791,-0.16709166044215,-0.1670795180266,0,1,2,0.44140793593695005,1.2142415549976082e-05,2.9778299992511137e-08,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\dimer-plaquette\replica_1\h_0p04\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,7,91,0.02,-0.4304338332044,0.36085832281614993,0.9997776157723793,-0.9996663494874501,dimer-plaquette,-0.56065864916875,-0.199880575552,-0.1998003263526,0,2,1,0.36077807361674996,8.024919940000097e-05,6.617507999906458e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\dimer-plaquette\replica_1\h_0p02\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,7,91,0.01,-0.4270718215232,0.31017333402325,0.9997800452193455,-0.9996699952695014,dimer-plaquette,-0.529494693068,-0.21938958315239998,-0.21932135904475,0,1,2,0.31010510991560003,6.822410764997788e-05,4.935298000274813e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\dimer-plaquette\replica_1\h_0p01\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,7,91,0.0,-0.4242753728965,0.24681544305749994,0.9980818190604885,-0.9971172165213472,dimer-plaquette,-0.48946517036699994,-0.24312316398794998,-0.2426497273095,0,1,2,0.24634200637904996,0.0004734366784499844,4.3818000006190516e-08,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_7\orientation_0\dimer-plaquette\replica_1\h_0p0\D_7_chi_91_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,8,104,0.08,-0.4586030799771,0.5520841898012999,0.9999875868450382,-0.9999813800364294,dimer-plaquette,-0.6693413722973,-0.1172640356026,-0.11725718249599999,2,0,1,0.5520773366946999,6.853106600007708e-06,6.994800000326151e-08,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\dimer-plaquette\replica_1\h_0p08\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,8,104,0.04,-0.4385877622034,0.43970895317909997,0.9995980017233626,-0.9993967602460866,dimer-plaquette,-0.60718812234015,-0.16765593140245003,-0.16747916916105,2,0,1,0.4395321909376999,0.00017676224140003582,5.27895899993247e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\dimer-plaquette\replica_1\h_0p04\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,8,104,0.02,-0.430587771518,0.3568021855439,0.9993709270895922,-0.9990557972842432,dimer-plaquette,-0.5577162926133999,-0.20113856165879998,-0.2009141070695,2,0,1,0.3565777309546,0.00022445458929998274,3.6911059997368767e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\dimer-plaquette\replica_1\h_0p02\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,8,104,0.01,-0.4272846209712,0.30248003653345,0.999728333159465,-0.9995923890549386,dimer-plaquette,-0.524135629812,-0.2217377670744,-0.22165559327855,2,0,1,0.30239786273760005,8.217379584998796e-05,3.275563000282311e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\dimer-plaquette\replica_1\h_0p01\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,8,104,0.0,-0.4246139674826,0.22820486958609995,0.9943098867824111,-0.9914164483219787,dimer-plaquette,-0.47655881082269996,-0.24965245278135004,-0.2483539412366,2,0,1,0.22690635804134993,0.001298511544750025,7.385499000145401e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_8\orientation_2\dimer-plaquette\replica_1\h_0p0\D_8_chi_104_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,9,180,0.08,-0.4586242975098,0.5520343976924,0.9999844475605398,-0.9999766709779955,dimer-plaquette,-0.6692417963902,-0.11721598417935002,-0.1172073986978,0,2,1,0.55202581221085,8.585481550013596e-06,1.08136510001966e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\dimer-plaquette\replica_1\h_0p08\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,9,180,0.04,-0.4386146978832,0.43927310064875,0.9999135149270603,-0.9998702611717356,dimer-plaquette,-0.6069240490105,-0.16768893892790002,-0.16765094836174999,0,2,1,0.43923511008259997,3.799056615003127e-05,9.902611000089934e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\dimer-plaquette\replica_1\h_0p04\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,9,180,0.02,-0.4306404600275,0.3542078801263,0.9998245801247339,-0.9997368240343003,dimer-plaquette,-0.55612037358095,-0.2019746285568,-0.20191249345465,0,1,2,0.35414574502414997,6.213510215000162e-05,6.679985999902271e-07,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_9\orientation_0\dimer-plaquette\replica_1\h_0p02\D_9_chi_180_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,10,180,0.08,-0.4586362357277,0.5520891019323999,0.9997966213457992,-0.9996948699827962,dimer-plaquette,-0.6691927188549,-0.11721590006105,-0.1171036169225,0,1,2,0.55197681879385,0.00011228313854999561,4.670486000002416e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_10\orientation_0\dimer-plaquette\replica_1\h_0p08\D_10_chi_180_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,10,180,0.04,-0.4386415739173,0.43904277650145007,0.9993680290294011,-0.9990514447155415,dimer-plaquette,-0.60665234694345,-0.1678870327316,-0.167609570442,0,1,2,0.43876531421185005,0.000277462289599989,9.499422800041124e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_10\orientation_0\dimer-plaquette\replica_1\h_0p04\D_10_chi_180_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,11,160,0.08,-0.4586433741199,0.5517172695911001,0.9999983404193588,-0.9999975106249066,dimer-plaquette,-0.6690329041979001,-0.1173165502261,-0.1173156346068,1,0,2,0.5517163539718001,9.156193000042778e-07,6.708323600002064e-06,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_11\orientation_1\dimer-plaquette\replica_1\h_0p08\D_11_chi_160_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,11,160,0.04,-0.4386527955599,0.4388384073839,0.9995975590648437,-0.999396095724385,dimer-plaquette,-0.60647663209585,-0.16781483125100002,-0.16763822471195,1,2,0,0.43866180084484996,0.00017660653905002266,1.30959474000103e-05,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_11\orientation_1\dimer-plaquette\replica_1\h_0p04\D_11_chi_160_energy_magnetization_correlation.txt
Kuma,dimer-plaquette,0.3,11,160,0.02,-0.4306927990517,0.35399421055110003,0.9986952767112183,-0.998040363833571,dimer-plaquette,-0.5556911352631501,-0.20215878920264999,-0.20169692471205,1,2,0,0.3535323460605001,0.0004618644905999836,2.3855236900016674e-05,26.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_three\J2_0.30\D_11\orientation_1\dimer-plaquette\replica_1\h_0p02\D_11_chi_160_energy_magnetization_correlation.txt
