cluster,branch,J2,D,chi,h,energy_per_site,delta,middle_fraction,clock_z6,texture,rank1,rank2,rank3,rank1_group,rank2_group,rank3_group,gap_1_to_2,gap_2_to_3,chi_energy_shift,hours_budget,path
Izar,plaquette,0.3,8,104,0.08,-0.4538443265695,0.427965925188855,0.0007021894509882014,0.9989459765647083,plaquette,-0.4520178253112,-0.45171731215315,-0.024051900122345,0,1,2,0.00030051315805001977,0.427665412030805,8.174021300044743e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p08\D_8_chi_104_energy_magnetization_correlation.txt
Izar,plaquette,0.3,8,104,0.04,-0.4375977022477,0.382308598245115,0.003666574935234151,0.994480021232112,plaquette,-0.44368217336775,-0.44228041024389997,-0.061373575122635,0,1,2,0.0014017631238500416,0.380906835121265,4.173558599995797e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p04\D_8_chi_104_energy_magnetization_correlation.txt
Izar,plaquette,0.3,8,104,0.02,-0.4303673840148,0.3393979007784,0.011705223851970181,0.9822382495831448,plaquette,-0.43449775705279997,-0.43052502864930003,-0.0950998562744,0,1,2,0.003972728403499937,0.33542517237490005,3.0268898000285205e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p02\D_8_chi_104_energy_magnetization_correlation.txt
Izar,plaquette,0.3,8,104,0.01,-0.4272093673887,0.30259432284935,0.025539700234057532,0.9607286941577121,plaquette,-0.4259142904205,-0.4181861221224,-0.12331996757114999,0,1,2,0.007728168298100024,0.29486615455125,9.101302000380507e-07,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p01\D_8_chi_104_energy_magnetization_correlation.txt
Izar,plaquette,0.3,8,104,0.0,-0.4246062339057,0.22930637901085,0.978559989701955,-0.967160328906747,dimer-plaquette,-0.47619241763895,-0.2518023697555,-0.2468860386281,0,1,2,0.22439004788344996,0.004916331127400031,1.3300363000401383e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_8\orientation_2\plaquette\replica_1\h_0p0\D_8_chi_104_energy_magnetization_correlation.txt
Izar,plaquette,0.3,9,108,0.08,-0.4539514332936,0.427213646944365,0.00020937240567976196,0.9996858756454526,plaquette,-0.45149977942435,-0.45141033267535,-0.024286132479985,1,2,0,8.944674899996619e-05,0.427124200195365,3.729854800016419e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p08\D_9_chi_108_energy_magnetization_correlation.txt
Izar,plaquette,0.3,9,108,0.04,-0.4376896275823,0.38006883864130503,3.3166432020692326e-05,0.9999502487019871,plaquette,-0.44240356308,-0.4423909575527,-0.062334724438695005,2,1,0,1.2605527299980324e-05,0.38005623311400505,1.6267976000183815e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p04\D_9_chi_108_energy_magnetization_correlation.txt
Izar,plaquette,0.3,9,108,0.02,-0.4305213683556,0.3326919706372001,0.0014222013846437159,0.9978636668144921,plaquette,-0.43107411913185006,-0.43060096415055,-0.09838214849465,1,2,0,0.0004731549813000724,0.3322188156559,4.374470500001504e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p02\D_9_chi_108_energy_magnetization_correlation.txt
Izar,plaquette,0.3,9,108,0.01,-0.4273902364445,0.29080341727235004,3.9704084664177854e-05,0.9999404415084445,plaquette,-0.41944082635565,-0.41942928027215,-0.1286374090833,2,1,0,1.1546083500013626e-05,0.29079187118884997,2.769677800051884e-06,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p01\D_9_chi_108_energy_magnetization_correlation.txt
Izar,plaquette,0.3,9,108,0.0,-0.4248737910839,0.19037114463125,0.009781358975420752,0.9851853848931178,plaquette,-0.38954709376795,-0.38768500526375,-0.1991759491367,1,2,0,0.001862088504199999,0.18850905612705,1.0889400600011534e-05,12.0,D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\6-AD-CTMRG\models\VBCPinningClusterBundle\Results_VBC_branches\J2_0.30\D_9\orientation_0\plaquette\replica_1\h_0p0\D_9_chi_108_energy_magnetization_correlation.txt
