path,J2,D,chi,energy_per_site,G0,G1,G2,group_internal_std_max,rank1,rank2,rank3,delta,gap_strong_middle,gap_middle_weak,middle_fraction,clock_z6,texture
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260714_100447\D_3_chi_24_energy_magnetization_correlation.txt,0.27,3,24,-0.4264501178485,-0.34367338538465003,-0.34363375929175,-0.3436953805676,2.2167493499980484e-06,-0.3436953805676,-0.34367338538465003,-0.34363375929175,6.16212758500212e-05,2.199518294998537e-05,3.9626092900035825e-05,0.3569413753054872,0.3189541006378662,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_3_chi_24_energy_magnetization_correlation.txt,0.27,3,24,-0.4264501854697,-0.34368739195485,-0.34368158631320006,-0.3436452546443,1.1114530500122566e-06,-0.34368739195485,-0.34368158631320006,-0.3436452546443,4.213731054997227e-05,5.805641649925253e-06,3.633166890004702e-05,0.1377791219741022,0.7674721603393997,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260714_100447\D_4_chi_36_energy_magnetization_correlation.txt,0.27,4,36,-0.4283980371341,-0.31753363797125,-0.34951394291495,-0.34933166715005,2.499157499835647e-07,-0.34951394291495,-0.34933166715005,-0.31753363797125,0.03198030494370002,0.00018227576490004171,0.03179802917879998,0.0056996256046004095,0.9914020181515657,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_4_chi_36_energy_magnetization_correlation.txt,0.27,4,36,-0.4283978620997,-0.31743686261375,-0.3494573212187,-0.34947926435050003,1.5397523000226787e-06,-0.34947926435050003,-0.3494573212187,-0.31743686261375,0.03204240173675005,2.1943131800039595e-05,0.03202045860495001,0.0006848154511112254,0.9989720736861843,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260714_100447\D_4_chi_36_energy_magnetization_correlation.txt,0.27,4,36,-0.4283980371341,-0.31753363797125,-0.34951394291495,-0.34933166715005,2.499157499835647e-07,-0.34951394291495,-0.34933166715005,-0.31753363797125,0.03198030494370002,0.00018227576490004171,0.03179802917879998,0.0056996256046004095,0.9914020181515657,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_4_chi_36_energy_magnetization_correlation.txt,0.27,4,36,-0.4283978620997,-0.31743686261375,-0.3494573212187,-0.34947926435050003,1.5397523000226787e-06,-0.34947926435050003,-0.3494573212187,-0.31743686261375,0.03204240173675005,2.1943131800039595e-05,0.03202045860495001,0.0006848154511112254,0.9989720736861843,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_4_chi_44_energy_magnetization_correlation.txt,0.27,4,44,-0.4283975064537,-0.31743204738695,-0.34951825433350003,-0.34942475017945,7.186063500086437e-07,-0.34951825433350003,-0.34942475017945,-0.31743204738695,0.03208620694655001,9.3504154050017e-05,0.031992702792499994,0.0029141541786406387,0.9956160550380321,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_4_chi_44_energy_magnetization_correlation.txt,0.27,4,44,-0.4283975064537,-0.31743204738695,-0.34951825433350003,-0.34942475017945,7.186063500086437e-07,-0.34951825433350003,-0.34942475017945,-0.31743204738695,0.03208620694655001,9.3504154050017e-05,0.031992702792499994,0.0029141541786406387,0.9956160550380321,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260714_100447\D_5_chi_50_energy_magnetization_correlation.txt,0.27,5,50,-0.4303610380026,-0.26684853723325,-0.47484864856705,-0.26321116742905,2.2797758500170406e-06,-0.47484864856705,-0.26684853723325,-0.26321116742905,0.21163748113800002,0.20800011133379998,0.0036373698042000413,0.9828132059376181,-0.9737818068076767,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_5_chi_50_energy_magnetization_correlation.txt,0.27,5,50,-0.4303479550633,-0.4756291540118,-0.2647283326478,-0.26462825600275003,4.676390500002459e-06,-0.4756291540118,-0.2647283326478,-0.26462825600275003,0.21100089800904998,0.210900821364,0.00010007664504996239,0.999525705122612,-0.9992882203571677,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260714_100447\D_5_chi_50_energy_magnetization_correlation.txt,0.27,5,50,-0.4303610380026,-0.26684853723325,-0.47484864856705,-0.26321116742905,2.2797758500170406e-06,-0.47484864856705,-0.26684853723325,-0.26321116742905,0.21163748113800002,0.20800011133379998,0.0036373698042000413,0.9828132059376181,-0.9737818068076767,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260716_175918\D_5_chi_50_energy_magnetization_correlation.txt,0.27,5,50,-0.4303479550633,-0.4756291540118,-0.2647283326478,-0.26462825600275003,4.676390500002459e-06,-0.4756291540118,-0.2647283326478,-0.26462825600275003,0.21100089800904998,0.210900821364,0.00010007664504996239,0.999525705122612,-0.9992882203571677,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260714_190937\D_6_chi_72_energy_magnetization_correlation.txt,0.27,6,72,-0.4309779074683,-0.47155352294050007,-0.27767107532575,-0.2514718950423,4.135919000058941e-07,-0.47155352294050007,-0.27767107532575,-0.2514718950423,0.22008162789820007,0.19388244761475004,0.02619918028345003,0.8809569861253089,-0.8018656074784448,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260714_190937\D_6_chi_72_energy_magnetization_correlation.txt,0.27,6,72,-0.4309779074683,-0.47155352294050007,-0.27767107532575,-0.2514718950423,4.135919000058941e-07,-0.47155352294050007,-0.27767107532575,-0.2514718950423,0.22008162789820007,0.19388244761475004,0.02619918028345003,0.8809569861253089,-0.8018656074784448,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260714_131512\D_7_chi_91_energy_magnetization_correlation.txt,0.27,7,91,-0.4313330541337,-0.3634421791111,-0.3302946542487,-0.3144790704787,2.8211889999962825e-06,-0.3634421791111,-0.3302946542487,-0.3144790704787,0.0489631086324,0.03314752486239997,0.01581558377000003,0.6769897947301797,-0.39268276425029386,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260714_131512\D_7_chi_91_energy_magnetization_correlation.txt,0.27,7,91,-0.4313330541337,-0.3634421791111,-0.3302946542487,-0.3144790704787,2.8211889999962825e-06,-0.3634421791111,-0.3302946542487,-0.3144790704787,0.0489631086324,0.03314752486239997,0.01581558377000003,0.6769897947301797,-0.39268276425029386,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p27_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.27,9,108,-0.4319224900806,-0.34412055860069996,-0.3280500071935,-0.3322081871856,1.1173593899987955e-05,-0.34412055860069996,-0.3322081871856,-0.3280500071935,0.01607055140719993,0.011912371415099932,0.004158179992099997,0.7412546784028177,-0.5287810825663157,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p27_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.27,9,108,-0.4319224900806,-0.34412055860069996,-0.3280500071935,-0.3322081871856,1.1173593899987955e-05,-0.34412055860069996,-0.3322081871856,-0.3280500071935,0.01607055140719993,0.011912371415099932,0.004158179992099997,0.7412546784028177,-0.5287810825663157,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_2_chi_16_energy_magnetization_correlation.txt,0.275,2,16,-0.4054568978364,-0.34736001392669996,-0.34734393066505004,-0.34734451221435,2.1854998366599432e-10,-0.34736001392669996,-0.34734451221435,-0.34734393066505004,1.608326164992402e-05,1.5501712349985652e-05,5.815492999383665e-07,0.9638413331451886,-0.9438481015543516,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_2_chi_16_energy_magnetization_correlation.txt,0.275,2,16,-0.4054568978364,-0.34736001392669996,-0.34734393066505004,-0.34734451221435,2.1854998366599432e-10,-0.34736001392669996,-0.34734451221435,-0.34734393066505004,1.608326164992402e-05,1.5501712349985652e-05,5.815492999383665e-07,0.9638413331451886,-0.9438481015543516,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_3_chi_24_energy_magnetization_correlation.txt,0.275,3,24,-0.4248082129126,-0.34313248905344995,-0.3430954602634,-0.34315847271645,2.6608902500002696e-06,-0.34315847271645,-0.34313248905344995,-0.3430954602634,6.301245305001535e-05,2.598366300005095e-05,3.70287900499644e-05,0.41235758556212276,0.1965222341997214,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_3_chi_24_energy_magnetization_correlation.txt,0.275,3,24,-0.4248082129126,-0.34313248905344995,-0.3430954602634,-0.34315847271645,2.6608902500002696e-06,-0.34315847271645,-0.34313248905344995,-0.3430954602634,6.301245305001535e-05,2.598366300005095e-05,3.70287900499644e-05,0.41235758556212276,0.1965222341997214,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_4_chi_36_energy_magnetization_correlation.txt,0.275,4,36,-0.4273483218967,-0.2647095581775,-0.2656680075349,-0.48312280177795003,1.0853909300001519e-05,-0.48312280177795003,-0.2656680075349,-0.2647095581775,0.21841324360045,0.21745479424305003,0.0009584493573999708,0.9956117617155428,-0.9933888421231556,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_4_chi_36_energy_magnetization_correlation.txt,0.275,4,36,-0.4273483218967,-0.2647095581775,-0.2656680075349,-0.48312280177795003,1.0853909300001519e-05,-0.48312280177795003,-0.2656680075349,-0.2647095581775,0.21841324360045,0.21745479424305003,0.0009584493573999708,0.9956117617155428,-0.9933888421231556,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_5_chi_50_energy_magnetization_correlation.txt,0.275,5,50,-0.4290383026651,-0.26289574273849997,-0.25983556453990003,-0.4790185509239,2.239549600019375e-06,-0.4790185509239,-0.26289574273849997,-0.25983556453990003,0.21918298638399997,0.21612280818540003,0.0030601781985999388,0.9860382493683217,-0.9787676999021941,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104320\D_5_chi_50_energy_magnetization_correlation.txt,0.275,5,50,-0.4290383026651,-0.26289574273849997,-0.25983556453990003,-0.4790185509239,2.239549600019375e-06,-0.4790185509239,-0.26289574273849997,-0.25983556453990003,0.21918298638399997,0.21612280818540003,0.0030601781985999388,0.9860382493683217,-0.9787676999021941,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104435\D_6_chi_72_energy_magnetization_correlation.txt,0.275,6,72,-0.4297234152874,-0.47788281843815,-0.25853717806115,-0.25980009566945,7.44463049984212e-07,-0.47788281843815,-0.25980009566945,-0.25853717806115,0.219345640377,0.2180827227687,0.001262917608299996,0.9942423400523057,-0.9913139749765081,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104435\D_6_chi_72_energy_magnetization_correlation.txt,0.275,6,72,-0.4297234152874,-0.47788281843815,-0.25853717806115,-0.25980009566945,7.44463049984212e-07,-0.47788281843815,-0.25980009566945,-0.25853717806115,0.219345640377,0.2180827227687,0.001262917608299996,0.9942423400523057,-0.9913139749765081,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p275_20260727_104517\D_7_chi_91_energy_magnetization_correlation.txt,0.275,7,91,-0.4300468913218,-0.38544195162915,-0.22679958353205,-0.38781014151939996,2.416226399987176e-06,-0.38781014151939996,-0.38544195162915,-0.22679958353205,0.16101055798734998,0.00236818989024995,0.15864236809710003,0.014708289442956964,0.9776162470678857,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p275_20260727_104517\D_7_chi_91_energy_magnetization_correlation.txt,0.275,7,91,-0.4300468913218,-0.38544195162915,-0.22679958353205,-0.38781014151939996,2.416226399987176e-06,-0.38781014151939996,-0.38544195162915,-0.22679958353205,0.16101055798734998,0.00236818989024995,0.15864236809710003,0.014708289442956964,0.9776162470678857,plaquette
